ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,glacier_frac
216,Wels-Lichtenegg,Danube,Traun,1013,AT,3387.1,3495.22,48.141089,13.995787,14.025,48.125,NRT,calibrated,27/11/2009 00:00',01/01/2024 00:00',27/11/2009 00:00',0.789472,0.0220708,KGEJSD,Europe,Danube,0.0
221,Greimpersdorf,Danube,Ybbs,1013,AT,1116.6,1142.86,48.110874,14.891028,14.875,48.125,NRT,calibrated,31/10/2008 00:00',18/09/2022 00:00',31/10/2008 00:00',0.78976,0.0370039,KGEJSD,Europe,Danube,0.0
223,Hart im Zillertal,Danube,Ziller,1013,AT,1094.7,1138.07,47.346304,11.862502,11.875,47.325,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.69482,0.0603774,KGEJSD,Europe,Danube,0.37097393865934913
225,Gisingen,Rhine,Ill,1013,AT,1281.0,1308.25,47.260356,9.578855,9.625,47.275,NRT,calibrated,07/02/2010 00:00',01/01/2024 00:00',07/02/2010 00:00',0.723465,0.0746071,KGEJSD,Europe,RhineMaasScheldtSeine,0.1292298933021351
226,Bangs,Rhine,Rhine,1013,AT,4647.9,4800.11,47.272002,9.533689,9.525,47.225,NRT,calibrated,10/02/2010 00:00',01/01/2024 00:00',10/02/2010 00:00',0.848511,0.0544635,KGEJSD,Europe,RhineMaasScheldtSeine,0.2217112852091979
228,Bezdan,Danube,Danube,1020,RS,210250.0,209116.18,45.854141,18.859776,18.825,45.875,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.851167,0.0185064,KGEJSD,Europe,Danube,0.016389721022593055
231,Kusic,Danube,Nera,1020,RS,1337.0,1491.3,44.870834,21.485225,21.575,44.875,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.790324,0.0497344,KGEJSD,Europe,Danube,0.0
232,Zajecar,Danube,Beli Timok,1020,RS,2150.0,2154.13,43.892142,22.293443,22.325,43.875,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.719023,0.0679714,KGEJSD,Europe,Danube,0.0
234,Jamena,Danube,Sava,1020,RS,64073.0,62328.49,44.877743,19.084006,19.125,44.875,NRT,calibrated,22/08/2009 00:00',01/01/2024 00:00',22/08/2009 00:00',0.832116,0.0430808,KGEJSD,Europe,Danube,0.0
235,Sremaska Mitrovica,Danube,Sava,1020,RS,87996.0,85051.73,44.965672,19.60019,19.625,44.975,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.823846,0.0332556,KGEJSD,Europe,Danube,0.0
236,Radalj,Danube,Drina,1020,RS,17490.0,17847.18,44.41907,19.14799,19.125,44.425,HIST,calibrated,02/01/1990 00:00',01/01/2024 00:00',11/09/1999 00:00',0.796354,0.0330814,KGEJSD,Europe,Danube,0.0
237,Beli Brod,Danube,Kolubara,1020,RS,1896.0,1863.94,44.371198,20.199508,20.225,44.375,NRT,calibrated,11/02/2009 00:00',01/01/2024 00:00',11/02/2009 00:00',0.745372,0.0750973,KGEJSD,Europe,Danube,0.0
239,Bagrdan,Danube,Velika Morava,1020,RS,33446.0,33437.0,44.070498,21.195798,21.275,44.075,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.855405,0.0376725,KGEJSD,Europe,Danube,0.0
240,Kratovska stena,Danube,West Morava,1020,RS,3077.0,3177.39,43.87126,20.118569,20.125,43.875,NRT,calibrated,21/11/2008 00:00',01/01/2024 00:00',21/11/2008 00:00',0.779987,0.0768825,KGEJSD,Europe,Danube,0.0
242,Jasika,Danube,West Morava,1020,RS,14721.0,14721.81,43.608124,21.295077,21.275,43.625,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.791684,0.0532549,KGEJSD,Europe,Danube,0.0
244,Grdelica,Danube,Juzna Morava,1020,RS,3782.0,3763.54,42.890972,22.061887,22.075,42.925,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.692906,0.0306165,KGEJSD,Europe,Danube,0.0
245,Korvingrad,Danube,Juzna Morava,1020,RS,9396.0,9309.73,43.219521,21.838303,21.825,43.225,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.801984,0.0359386,KGEJSD,Europe,Danube,0.0
246,Mojsinje,Danube,Juzna Morava,1020,RS,15390.0,15535.94,43.63055,21.485787,21.525,43.625,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.806026,0.0462962,KGEJSD,Europe,Danube,0.0
247,Doljevac,Danube,Toplica,1020,RS,2052.0,2055.29,43.20241,21.830671,21.825,43.175,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.731199,0.0727495,KGEJSD,Europe,Danube,0.0
248,Pirot,Danube,Nisava,1020,RS,1745.0,1813.68,43.159234,22.588755,22.625,43.125,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.604005,0.0425996,KGEJSD,Europe,Danube,0.0
249,Nis,Danube,Nisava,1020,RS,3870.0,4025.15,43.326211,21.90196,21.975,43.325,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.79147,0.058068,KGEJSD,Europe,Danube,0.0
257,Lopatnica lakat,Danube,Ibar,1020,RS,7818.0,7946.5,43.659922,20.563451,20.575,43.675,NRT,calibrated,04/12/2009 00:00',22/09/2023 00:00',04/12/2009 00:00',0.801498,0.0136231,KGEJSD,Europe,Danube,0.0
261,Bogojevo,Danube,Danube,1020,RS,251593.0,252057.76,45.53004,19.078749,19.075,45.525,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',13/07/2000 00:00',0.815774,0.0149512,KGEJSD,Europe,Danube,0.017957533760639792
263,Markovicevo,Danube,Brzava,1020,RS,1111.0,1132.13,45.326954,21.03038,21.075,45.325,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.712209,0.0778167,KGEJSD,Europe,Danube,0.0
264,Ljubicevski most,Danube,Velika Morava,1020,RS,37320.0,37456.86,44.585387,21.131837,21.125,44.575,NRT,calibrated,02/11/2008 00:00',01/01/2024 00:00',02/11/2008 00:00',0.831398,0.0719783,KGEJSD,Europe,Danube,0.0
267,Lot,Scheldt,Zenne,1022,BE,659.24,708.39,50.765746,4.279647,4.275,50.775,HIST,calibrated,02/01/1985 00:00',02/04/2009 00:00',13/03/1989 00:00',0.783861,0.0798232,KGEJSD,Europe,RhineMaasScheldtSeine,0.0
270,Menen,Scheldt,Leie,1022,BE,2986.2,2914.18,50.791197,3.126709,3.125,50.775,NRT,calibrated,31/10/2008 00:00',21/06/2022 00:00',31/10/2008 00:00',0.75198,0.0404098,KGEJSD,Europe,RhineMaasScheldtSeine,0.0
272,Moravský Sv. Ján,Danube,Great Morava,1018,SK,24129.3,24093.88,48.602278,16.935429,16.925,48.625,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',12/11/1997 00:00',0.826328,0.0102376,KGEJSD,Europe,Danube,0.0
273,Devín,Danube,Danube,1018,SK,131244.0,130613.38,48.173299,16.977317,16.975,48.175,HIST,calibrated,02/01/2002 00:00',01/01/2024 00:00',02/01/2002 00:00',0.903454,0.0288784,KGEJSD,Europe,Danube,0.026240432115896467
274,Liptovský Mikuláš,Danube,Vakh,1018,SK,1107.21,1158.54,49.086364,19.603513,19.625,49.075,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',11/09/1998 00:00',0.789517,0.0346655,KGEJSD,Europe,Danube,0.0
277,Strečno,Danube,Vakh,1018,SK,5453.25,5436.19,49.172511,18.864047,18.875,49.125,HIST,calibrated,02/11/1996 00:00',01/01/2024 00:00',21/09/1998 00:00',0.45916,0.0486231,KGEJSD,Europe,Danube,0.0
278,Šaľa,Danube,Vakh,1018,SK,11217.61,10719.11,48.161217,17.881949,17.825,48.175,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',11/09/1998 00:00',0.76328,0.0258804,KGEJSD,Europe,Danube,0.0
279,Nitrianska Streda,Danube,Nitra,1018,SK,2093.71,2229.76,48.523948,18.172555,18.175,48.525,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',22/09/1998 00:00',0.775278,0.0105532,KGEJSD,Europe,Danube,0.0
281,Komárno,Danube,Danube,1018,SK,151961.6,151454.0,47.754313,18.127812,18.075,47.775,HIST,calibrated,02/11/1995 00:00',01/01/2024 00:00',10/04/1998 00:00',0.878631,0.0167842,KGEJSD,Europe,Danube,0.02262966283958764
282,Banská Bystrica,Danube,Hron,1018,SK,1766.48,1838.09,48.731088,19.140372,19.125,48.725,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',29/10/1997 00:00',0.802632,0.0111366,KGEJSD,Europe,Danube,0.0
283,Brehy,Danube,Hron,1018,SK,3821.38,3848.51,48.406726,18.64624,18.675,48.425,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',31/10/1997 00:00',0.790133,0.0561774,KGEJSD,Europe,Danube,0.0
284,Slovenské Ďarmoty,Danube,Ipel,1018,SK,2768.0,2724.15,48.087161,19.297626,19.325,48.075,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',08/11/1997 00:00',0.753611,0.0598222,KGEJSD,Europe,Danube,0.0
285,Lenártovce,Danube,Slana,1018,SK,1829.65,1905.98,48.30507,20.313416,20.325,48.325,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',11/11/1997 00:00',0.721766,0.0268952,KGEJSD,Europe,Danube,0.0
286,Vlkyňa,Danube,Rimava,1018,SK,1377.41,1398.29,48.285404,20.301721,20.275,48.325,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',09/11/1997 00:00',0.761104,0.0285894,KGEJSD,Europe,Danube,0.0
288,Margecany,Danube,Hornád,1018,SK,1132.78,1078.98,48.909548,20.972338,20.975,48.925,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',08/11/1997 00:00',0.767999,0.0240777,KGEJSD,Europe,Danube,0.0
289,Košické Olšany,Danube,Torysa,1018,SK,1298.3,1279.91,48.733426,21.336383,21.325,48.725,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',11/11/1997 00:00',0.757012,0.0220996,KGEJSD,Europe,Danube,0.0
290,Humenné,Danube,Laborec,1018,SK,1272.4,1360.6,48.928054,21.912382,21.925,48.925,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',09/11/1997 00:00',0.803763,0.0350103,KGEJSD,Europe,Danube,0.0
293,Hanušovce nad Toplou,Danube,Topla,1018,SK,1050.05,1154.11,49.032598,21.519206,21.525,49.025,HIST,calibrated,01/01/1980 00:00',01/01/2024 00:00',11/11/1997 00:00',0.775407,0.0305052,KGEJSD,Europe,Danube,0.0
295,Akslen,Glomma,Bovri,1002,NO,796.26,811.77,61.802936,8.44987,8.425,61.775,NRT,calibrated,26/07/2008 00:00',01/01/2024 00:00',26/07/2008 00:00',0.733322,0.0270268,KGEJSD,Europe,SwedenNorway,0.6006023614997384
296,Atnasjoe,Glomma,Atna,1002,NO,463.2,526.63,61.851939,10.222119,10.175,61.875,NRT,calibrated,26/07/2008 00:00',01/01/2024 00:00',26/07/2008 00:00',0.843358,0.016647,KGEJSD,Europe,SwedenNorway,0.0
298,Bergheim,Drammen,Hallingdalselva,1002,NO,4248.54,4232.94,60.471919,9.231315,9.275,60.425,NRT,calibrated,11/02/2008 00:00',01/01/2024 00:00',11/02/2008 00:00',0.589074,0.0963282,KGEJSD,Europe,SwedenNorway,0.06489017848022961
301,Eide,Glomma,Lagen,1002,NO,7969.43,7788.69,61.613981,9.722482,9.725,61.625,NRT,calibrated,11/02/2008 00:00',16/10/2013 00:00',11/02/2008 00:00',0.77688,0.0742468,KGEJSD,Europe,SwedenNorway,0.24173780699754224
302,Elverum,Glomma,Glomma,1002,NO,15447.49,15600.61,60.874212,11.560652,11.525,60.925,NRT,calibrated,11/02/2008 00:00',01/01/2024 00:00',11/02/2008 00:00',0.713375,0.0974093,KGEJSD,Europe,SwedenNorway,0.0
303,Etna,Drammen,Etna,1002,NO,570.17,571.33,60.951902,9.626174,9.625,60.925,NRT,calibrated,26/07/2008 00:00',01/01/2024 00:00',26/07/2008 00:00',0.881047,0.0205587,KGEJSD,Europe,SwedenNorway,0.0
309,Knappom,Glomma,Flisa,1002,NO,1646.0,1728.17,60.64117,12.047125,12.125,60.675,NRT,calibrated,11/02/2008 00:00',28/12/2023 00:00',11/02/2008 00:00',0.821184,0.0351314,KGEJSD,Europe,SwedenNorway,0.0
310,Lalm,Glomma,Otta,1002,NO,3982.36,3989.07,61.817372,9.274604,9.225,61.825,NRT,calibrated,11/02/2008 00:00',01/01/2024 00:00',11/02/2008 00:00',0.846955,0.0504455,KGEJSD,Europe,SwedenNorway,0.3535269156236618
311,Losna,Glomma,Lagen,1002,NO,11212.94,11186.86,61.333385,10.277532,10.275,61.325,NRT,calibrated,11/02/2008 00:00',01/01/2024 00:00',11/02/2008 00:00',0.867244,0.0537195,KGEJSD,Europe,SwedenNorway,0.17895660639870492
312,Mjøndalen bru,Drammen,Drammen,1002,NO,16992.02,17000.22,59.752922,10.007267,10.025,59.775,HIST,calibrated,01/01/2020 00:00',31/12/2023 00:00',01/01/2020 00:00',0.801279,0.0832062,KGEJSD,Europe,SwedenNorway,0.016157232963599655
315,Nye Stai,Glomma,Glomma,1002,NO,8950.0,9029.04,61.466519,11.042726,11.075,61.525,NRT,calibrated,11/02/2008 00:00',18/10/2013 00:00',11/02/2008 00:00',0.84111,0.0425721,KGEJSD,Europe,SwedenNorway,0.0
316,Ofossen,Glomma,Otta,1002,NO,1584.73,1564.71,61.882597,8.313763,8.275,61.875,NRT,calibrated,11/02/2008 00:00',15/10/2013 00:00',11/02/2008 00:00',0.787464,0.090674,KGEJSD,Europe,SwedenNorway,0.43934271556998983
317,Rosten,Glomma,Lagen,1002,NO,1833.91,1732.34,61.858567,9.405153,9.425,61.825,NRT,calibrated,28/12/2009 00:00',14/09/2023 00:00',28/12/2009 00:00',0.822966,0.0327694,KGEJSD,Europe,SwedenNorway,0.0417162599321002
320,Skarnes,Glomma,Glomma,1002,NO,20296.2,20572.4,60.254316,11.67747,11.675,60.275,NRT,calibrated,11/02/2008 00:00',03/10/2013 00:00',11/02/2008 00:00',0.761029,0.0447388,KGEJSD,Europe,SwedenNorway,0.0
323,Strømstøa,Drammen,Adalselva,1002,NO,4631.48,4732.85,60.314604,10.138882,10.075,60.325,NRT,calibrated,11/02/2008 00:00',01/01/2024 00:00',11/02/2008 00:00',0.825145,0.0900213,KGEJSD,Europe,SwedenNorway,0.0
327,Veliko Selo,Danube,Mlava,1020,RS,1124.0,1153.22,44.49455,21.299877,21.325,44.475,NRT,calibrated,01/11/2008 00:00',03/08/2023 00:00',01/11/2008 00:00',0.687715,0.0687288,KGEJSD,Europe,Danube,0.0
328,Monte Da Vinha,Guadiana,Guadiana,1023,PT,49865.0,49901.83,38.8321,-7.085033,-7.125,38.825,efas,calibrated,01/01/1992 00:00',01/01/2024 00:00',22/10/2001 00:00',0.356758,0.12536,KGEJSD,Europe,SpainPortugal,0.0
330,Almourol,Tagus,Tagus,1023,PT,67482.0,67045.49,39.461,-8.375,-8.425,39.475,efas,calibrated,01/01/1990 00:00',01/01/2024 00:00',06/05/2001 00:00',0.778987,0.0790262,KGEJSD,Europe,SpainPortugal,0.0
332,Martina,Danube,Inn,1003,CH,1945.0,1893.96,46.885786,10.465434,10.475,46.875,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.777323,0.0920865,KGEJSD,Europe,Danube,0.4048473179931924
334,Bellinzona,Po,Ticino,1003,CH,1515.0,1517.63,46.20877,9.03202,8.975,46.175,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.827046,0.0279456,KGEJSD,Europe,PoAdigeReno,0.09837586253437218
335,Bern. Schönau,Rhine,Aare,1003,CH,2945.0,3021.71,46.933093,7.447957,7.475,46.925,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.85838,0.0104102,KGEJSD,Europe,RhineMaasScheldtSeine,0.2538687740093824
336,Brügg. Aegerten,Rhine,Aare,1003,CH,8293.0,8305.66,47.122066,7.283394,7.325,47.125,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.742915,0.028732,KGEJSD,Europe,RhineMaasScheldtSeine,0.0949350057768659
337,Brugg,Rhine,Aare,1003,CH,11726.0,11467.38,47.482538,8.194892,8.175,47.475,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.865032,0.0288932,KGEJSD,Europe,RhineMaasScheldtSeine,0.06876012181678941
338,Murgenthal,Rhine,Aare,1003,CH,10119.0,9973.9,47.266591,7.830621,7.825,47.275,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.837152,0.031861,KGEJSD,Europe,RhineMaasScheldtSeine,0.0790559133400004
345,Fürstenau,Rhine,Hinterrhein,1003,CH,1575.0,1639.7,46.715082,9.447353,9.425,46.725,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.594289,0.0467201,KGEJSD,Europe,RhineMaasScheldtSeine,0.3120622334094575
348,Zuerich.Unterhard,Rhine,Limmat,1003,CH,2176.0,2215.57,47.390585,8.525453,8.525,47.375,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.84114,0.0532127,KGEJSD,Europe,RhineMaasScheldtSeine,0.1528799163365609
349,Weesen. Biäsche,Rhine,Linth,1003,CH,1061.0,1141.35,47.131563,9.088424,9.075,47.125,HIST,calibrated,01/01/1980 00:00',01/01/2021 00:00',16/09/1999 00:00',0.859442,0.0113996,KGEJSD,Europe,RhineMaasScheldtSeine,0.29676650189161297
350,Luzern. Geissmattbrücke,Rhine,Reuss,1003,CH,2251.0,2246.71,47.054009,8.298489,8.325,47.075,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.853523,0.0241594,KGEJSD,Europe,RhineMaasScheldtSeine,0.2931051865407376
351,Mellingen,Rhine,Reuss,1003,CH,3382.0,3449.22,47.42103,8.271283,8.275,47.425,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.883109,0.011412,KGEJSD,Europe,RhineMaasScheldtSeine,0.1909193806485927
353,Basel. Rheinhalle,Rhine,Rhine,1003,CH,35897.0,36374.73,47.559432,7.61667,7.625,47.575,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.93455,0.0115908,KGEJSD,Europe,RhineMaasScheldtSeine,0.08415515855923918
355,Domat/Ems,Rhine,Rhine,1003,CH,3229.0,3318.62,46.837667,9.456125,9.425,46.825,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.823749,0.0481622,KGEJSD,Europe,RhineMaasScheldtSeine,0.2951387750069455
356,Neuhausen. Flurlingerbrücke,Rhine,Rhine,1003,CH,11887.0,11978.35,47.682331,8.625871,8.625,47.675,HIST,calibrated,01/01/1980 00:00',01/01/2021 00:00',15/09/2000 00:00',0.843465,0.0167226,KGEJSD,Europe,RhineMaasScheldtSeine,0.10471843802370036
357,Rekingen,Rhine,Rhine,1003,CH,14718.0,15038.98,47.570622,8.329848,8.325,47.575,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.900342,0.0162824,KGEJSD,Europe,RhineMaasScheldtSeine,0.0848052200916609
358,Rheinfelden (Messstation),Rhine,Rhine,1003,CH,34526.0,34530.27,47.560715,7.799905,7.775,47.575,NRT,calibrated,15/01/2009 00:00',01/01/2024 00:00',15/01/2009 00:00',0.932557,0.0130685,KGEJSD,Europe,RhineMaasScheldtSeine,0.08865039341837676
361,Andelfingen,Rhine,Thur,1003,CH,1696.0,1782.78,47.596521,8.681994,8.675,47.625,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.826578,0.0273841,KGEJSD,Europe,RhineMaasScheldtSeine,0.011796374889086239
366,Geneve. Bout Du Monde,Rhone,Arve,1003,CH,1976.0,2022.23,46.180286,6.159361,6.175,46.175,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.855563,0.0231673,KGEJSD,Europe,LoireGirondeRhoneFranceCoast,0.21325738092966343
371,Porte du Scex,Rhone,Rhône,1003,CH,5244.0,5254.06,46.349566,6.88861,6.925,46.325,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.664404,0.0669796,KGEJSD,Europe,LoireGirondeRhoneFranceCoast,0.5103063889951475
372,Sion,Rhone,Rhône,1003,CH,3373.0,3256.99,46.21909,7.3579,7.375,46.225,NRT,calibrated,19/08/2011 00:00',01/01/2024 00:00',19/08/2011 00:00',0.869076,0.0240285,KGEJSD,Europe,LoireGirondeRhoneFranceCoast,0.5790229106121857
380,Borgotaro,Po,Taro,1016,IT,,442.15,44.514057,9.84219,9.825,44.525,NRT,calibrated,09/05/2012 00:00',08/11/2017 00:00',09/05/2012 00:00',0.787059,0.0355981,KGEJSD,Europe,PoAdigeReno,0.0
396,Bomporto,Po,Panaro,1016,IT,,1151.37,44.727163,11.045084,11.075,44.725,HIST,calibrated,03/02/1993 00:00',01/01/2023 00:00',03/02/1993 00:00',0.752478,0.0532547,KGEJSD,Europe,PoAdigeReno,0.0
398,Piacenza,Po,Po,1016,IT,42030.0,41840.86,45.060519,9.705535,9.775,45.125,HIST,calibrated,09/05/2012 00:00',01/01/2024 00:00',09/05/2012 00:00',0.895153,0.0157244,KGEJSD,Europe,PoAdigeReno,0.054283185509753196
399,Cremona,Po,Po,1016,IT,,51036.28,45.128596,9.995033,10.025,45.125,efas,calibrated,02/01/1990 00:00',01/01/2024 00:00',24/05/1991 00:00',0.883227,0.0316128,KGEJSD,Europe,PoAdigeReno,0.0684050921067107
410,Pioppa,Po,Secchia,1016,IT,,1437.66,44.856755,10.964897,11.025,44.875,NRT,calibrated,09/05/2012 00:00',08/11/2017 00:00',09/05/2012 00:00',0.821339,0.0358505,KGEJSD,Europe,PoAdigeReno,0.0
428,San Secondo,Po,Taro,1016,IT,,1521.97,44.916891,10.254303,10.275,44.925,NRT,calibrated,12/06/2012 00:00',08/11/2017 00:00',12/06/2012 00:00',0.617816,0.101009,KGE,Europe,PoAdigeReno,0.0
454,Parma Ponte Verdi,Po,Parma,1016,IT,,750.08,44.805476,10.324681,10.325,44.825,NRT,calibrated,09/05/2012 00:00',08/11/2017 00:00',09/05/2012 00:00',0.733502,0.0730946,KGEJSD,Europe,PoAdigeReno,0.0
457,Ampermoching,Danube,Amper,1025,DE,2188.55,2346.33,48.297,11.4916,11.475,48.275,NRT,calibrated,14/01/2013 00:00',01/01/2024 00:00',14/01/2013 00:00',0.827557,0.021794,KGEJSD,Europe,Danube,0.0
458,Augsburg Oberhausen,Danube,Wertach,1025,DE,1256.9,1288.64,48.378353,10.881891,10.875,48.325,efas,calibrated,24/02/1999 00:00',24/12/2023 00:00',24/02/1999 00:00',0.865082,0.0226561,KGEJSD,Europe,Danube,0.0
460,Beilngries oberh. der Sulz,Danube,Altmuhl,1025,DE,2251.2,2214.5,49.0285,11.4783,11.425,48.975,NRT,calibrated,14/01/2013 00:00',01/01/2024 00:00',14/01/2013 00:00',0.662747,0.0820226,KGEJSD,Europe,Danube,0.0
461,Burghausen,Danube,Salzach,1025,DE,6649.0,6639.29,48.1585,12.8341,12.825,48.175,HIST,calibrated,01/01/1980 00:00',31/12/2021 00:00',26/12/1991 00:00',0.887862,0.0253694,KGEJSD,Europe,Danube,0.09200960304988375
462,Chamerau,Danube,Regen,1025,DE,1356.53,1401.98,49.181157,12.746633,12.775,49.175,NRT,calibrated,03/06/2013 00:00',01/01/2024 00:00',03/06/2013 00:00',0.809933,0.0513789,KGEJSD,Europe,Danube,0.0
463,Dillingen,Danube,Danube,1025,DE,11349.87,11584.54,48.5684,10.5005,10.475,48.575,NRT,calibrated,14/01/2013 00:00',01/01/2024 00:00',14/01/2013 00:00',0.889148,0.0117405,KGEJSD,Europe,Danube,0.0
465,Eichstätt,Danube,Altmuhl,1025,DE,1396.81,1401.24,48.883072,11.200333,11.175,48.875,NRT,calibrated,03/06/2013 00:00',01/01/2024 00:00',03/06/2013 00:00',0.771257,0.0597645,KGEJSD,Europe,Danube,0.0
467,Harburg,Danube,Wornitz,1025,DE,1568.62,1566.46,48.783017,10.692216,10.625,48.825,NRT,calibrated,03/06/2013 00:00',01/01/2024 00:00',03/06/2013 00:00',0.71513,0.0544954,KGEJSD,Europe,Danube,0.0
468,Hüttendorf,Rhine,Regnitz,1025,DE,3864.37,3875.08,49.5461,10.9736,10.975,49.525,NRT,calibrated,14/01/2013 00:00',01/01/2024 00:00',14/01/2013 00:00',0.782218,0.0747305,KGEJSD,Europe,RhineMaasScheldtSeine,0.0
469,Ingolstadt Luitpoldstraße,Danube,Danube,1025,DE,20001.0,20296.79,48.7574,11.426,11.375,48.725,NRT,calibrated,14/01/2013 00:00',01/01/2024 00:00',14/01/2013 00:00',0.871547,0.0113018,KGEJSD,Europe,Danube,0.0031122859693213565
471,Kelheim,Danube,Danube,1025,DE,23019.24,22819.1,48.9166,11.8643,11.825,48.875,NRT,calibrated,14/01/2013 00:00',01/01/2024 00:00',14/01/2013 00:00',0.88074,0.0101929,KGEJSD,Europe,Danube,0.0027682689659229696
472,Kemmern,Rhine,Main,1025,DE,4223.84,4211.09,49.951,10.8741,10.875,49.975,NRT,calibrated,14/01/2013 00:00',01/01/2024 00:00',14/01/2013 00:00',0.834375,0.0386726,KGEJSD,Europe,RhineMaasScheldtSeine,0.0
474,Landau,Danube,Isar,1025,DE,8391.54,8796.99,48.675294,12.692566,12.675,48.675,NRT,calibrated,03/06/2013 00:00',01/01/2024 00:00',03/06/2013 00:00',0.81968,0.0527245,KGEJSD,Europe,Danube,0.00477009351406172
476,Mainleus,Rhine,Main,1025,DE,1165.55,1175.45,50.099504,11.373051,11.375,50.075,HIST,calibrated,02/11/1982 00:00',31/12/2021 00:00',27/12/1991 00:00',0.819875,0.0149459,KGEJSD,Europe,RhineMaasScheldtSeine,0.0
477,Münchshofen,Danube,Naab,1025,DE,4007.77,4018.93,49.234,12.084,12.075,49.275,NRT,calibrated,14/01/2013 00:00',01/01/2024 00:00',14/01/2013 00:00',0.860051,0.0153297,KGEJSD,Europe,Danube,0.0
480,Nürnberg,Rhine,Pegnitz,1025,DE,1197.58,1267.3,49.45582,11.052531,11.075,49.475,NRT,calibrated,03/06/2013 00:00',01/01/2024 00:00',03/06/2013 00:00',0.807912,0.0178556,KGEJSD,Europe,RhineMaasScheldtSeine,0.0
486,Schwürbitz,Rhine,Main,1025,DE,2418.68,2444.03,50.165,11.1512,11.175,50.175,NRT,calibrated,14/01/2013 00:00',01/01/2024 00:00',14/01/2013 00:00',0.834947,0.0258617,KGEJSD,Europe,RhineMaasScheldtSeine,0.0
487,Seebruck,Danube,Alz,1025,DE,1399.32,1462.73,47.934545,12.480662,12.475,47.925,HIST,calibrated,01/01/1980 00:00',31/12/2021 00:00',26/12/1991 00:00',0.868099,0.036881,KGEJSD,Europe,Danube,0.0
